- Storing feat: population, resolution: 1km, category: Einwohner (0) 
- Storing feat: inhabitant_space, resolution: 1km, category: durchschnFlaechejeBew (0) 
- Storing feat: dwelling_space, resolution: 1km, category: durchschnFlaechejeWohn (0) 
- Storing feat: floor_space, resolution: 1km, category: unter30 (1) 
- Storing feat: floor_space, resolution: 1km, category: 30bis39 (2) 
- Storing feat: floor_space, resolution: 1km, category: 40bis49 (3) 
- Storing feat: floor_space, resolution: 1km, category: 50bis59 (4) 
- Storing feat: floor_space, resolution: 1km, category: 60bis69 (5) 
- Storing feat: floor_space, resolution: 1km, category: 70bis79 (6) 
- Storing feat: floor_space, resolution: 1km, category: 80bis89 (7) 
- Storing feat: floor_space, resolution: 1km, category: 90bis99 (8) 
- Storing feat: floor_space, resolution: 1km, category: 100bis109 (9) 
- Storing feat: floor_space, resolution: 1km, category: 110bis119 (10) 
- Storing feat: floor_space, resolution: 1km, category: 120bis129 (11) 
- Storing feat: floor_space, resolution: 1km, category: 130bis139 (12) 
- Storing feat: floor_space, resolution: 1km, category: 140bis149 (13) 
- Storing feat: floor_space, resolution: 1km, category: 150bis159 (14) 
- Storing feat: floor_space, resolution: 1km, category: 160bis169 (15) 
- Storing feat: floor_space, resolution: 1km, category: 170bis179 (16) 
- Storing feat: floor_space, resolution: 1km, category: 180undmehr (17) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 1Raum (1) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 2Raeume (2) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 3Raeume (3) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 4Raeume (4) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 5Raeume (5) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 6Raeume (6) 
- Storing feat: dwelling_rooms, resolution: 1km, category: 7undmehrRaeume (7) 
- Storing feat: dwelling_building_size, resolution: 1km, category: FreiEFH (1) 
- Storing feat: dwelling_building_size, resolution: 1km, category: EFH_DHH (2) 
- Storing feat: dwelling_building_size, resolution: 1km, category: EFH_Reihenhaus (3) 
- Storing feat: dwelling_building_size, resolution: 1km, category: Freist_ZFH (4) 
- Storing feat: dwelling_building_size, resolution: 1km, category: ZFH_DHH (5) 
- Storing feat: dwelling_building_size, resolution: 1km, category: ZFH_Reihenhaus (6) 
- Storing feat: dwelling_building_size, resolution: 1km, category: MFH_3bis6Wohnungen (7) 
- Storing feat: dwelling_building_size, resolution: 1km, category: MFH_7bis12Wohnungen (8) 
- Storing feat: dwelling_building_size, resolution: 1km, category: MFH_13undmehrWohnungen (9) 
- Storing feat: dwelling_building_size, resolution: 1km, category: AndererGebaeudetyp (10) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: Fernheizung (1) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: Etagenheizung (2) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: Blockheizung (3) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: Zentralheizung (4) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: Einzel_Mehrraumoefen (5) 
- Storing feat: dwelling_heat_type, resolution: 1km, category: keine_Heizung (6) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Gas (1) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Heizoel (2) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Holz_Holzpellets (3) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Biomasse_Biogas (4) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Solar_Geothermie_Waermepumpen (5) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Strom (6) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Kohle (7) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: Fernwaerme (8) 
- Storing feat: dwelling_heat_src, resolution: 1km, category: kein_Energietraeger (9) 
- Storing feat: buildings, resolution: 1km, category: buildings (0) 
- Storing feat: building_constr_year, resolution: 1km, category: Vor1919 (1) 
- Storing feat: building_constr_year, resolution: 1km, category: a1919bis1948 (2) 
- Storing feat: building_constr_year, resolution: 1km, category: a1949bis1978 (3) 
- Storing feat: building_constr_year, resolution: 1km, category: a1979bis1990 (4) 
- Storing feat: building_constr_year, resolution: 1km, category: a1991bis2000 (5) 
- Storing feat: building_constr_year, resolution: 1km, category: a2001bis2010 (6) 
- Storing feat: building_constr_year, resolution: 1km, category: a2011bis2019 (7) 
- Storing feat: building_constr_year, resolution: 1km, category: a2020undspaeter (8) 
- Storing feat: building_dwellings, resolution: 1km, category: 1_Wohnung (1) 
- Storing feat: building_dwellings, resolution: 1km, category: 2_Wohnungen (2) 
- Storing feat: building_dwellings, resolution: 1km, category: 3bis6_Wohnungen (3) 
- Storing feat: building_dwellings, resolution: 1km, category: 7bis12_Wohnungen (4) 
- Storing feat: building_dwellings, resolution: 1km, category: 13undmehr_Wohnungen (5) 
- Storing feat: building_size, resolution: 1km, category: FreiEFH (1) 
- Storing feat: building_size, resolution: 1km, category: EFH_DHH (2) 
- Storing feat: building_size, resolution: 1km, category: EFH_Reihenhaus (3) 
- Storing feat: building_size, resolution: 1km, category: Freist_ZFH (4) 
- Storing feat: building_size, resolution: 1km, category: ZFH_DHH (5) 
- Storing feat: building_size, resolution: 1km, category: ZFH_Reihenhaus (6) 
- Storing feat: building_size, resolution: 1km, category: MFH_3bis6Wohnungen (7) 
- Storing feat: building_size, resolution: 1km, category: MFH_7bis12Wohnungen (8) 
- Storing feat: building_size, resolution: 1km, category: MFH_13undmehrWohnungen (9) 
- Storing feat: building_size, resolution: 1km, category: AndererGebaeudetyp (10) 
- Storing feat: building_heat_type, resolution: 1km, category: Fernheizung (1) 
- Storing feat: building_heat_type, resolution: 1km, category: Etagenheizung (2) 
- Storing feat: building_heat_type, resolution: 1km, category: Blockheizung (3) 
- Storing feat: building_heat_type, resolution: 1km, category: Zentralheizung (4) 
- Storing feat: building_heat_type, resolution: 1km, category: Einzel_Mehrraumoefen (5) 
- Storing feat: building_heat_type, resolution: 1km, category: keine_Heizung (6) 
- Storing feat: building_heat_src, resolution: 1km, category: Gas (1) 
- Storing feat: building_heat_src, resolution: 1km, category: Heizoel (2) 
- Storing feat: building_heat_src, resolution: 1km, category: Holz_Holzpellets (3) 
- Storing feat: building_heat_src, resolution: 1km, category: Biomasse_Biogas (4) 
- Storing feat: building_heat_src, resolution: 1km, category: Solar_Geothermie_Waermepumpen (5) 
- Storing feat: building_heat_src, resolution: 1km, category: Strom (6) 
- Storing feat: building_heat_src, resolution: 1km, category: Kohle (7) 
- Storing feat: building_heat_src, resolution: 1km, category: Fernwaerme (8) 
- Storing feat: building_heat_src, resolution: 1km, category: kein_Energietraeger (9) 
